state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,AdvancedConnect,false,4055212342,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,Direct Bill,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,Direct Bill,false,4055212342,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,Inmate Debit,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,Inmate Debit,false,4055212342,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,Traditional Collect,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,Traditional Collect,false,4055212342,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,Voicemail,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737917331,YAVAPAI COUNTY NORTHERN DETENTION BUREAU - PRESCOTT,Voicemail,false,4055212342,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,AdvancedConnect,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,AdvancedConnect,false,2177820244,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,Direct Bill,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,Direct Bill,false,2177820244,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,Inmate Debit,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,Inmate Debit,false,2177820244,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,Traditional Collect,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,Traditional Collect,false,2177820244,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,Voicemail,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737922588,YAVAPAI COUNTY, AZ - PROFESSIONAL,Voicemail,false,2177820244,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,AdvancedConnect,true,6025424331,$0.000,$0.470,$0.470,$0.470,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,AdvancedConnect,false,7756845670,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,Direct Bill,true,6025424331,$0.000,$0.470,$0.470,$0.470,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,Direct Bill,false,7756845670,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,Inmate Debit,true,6025424331,$0.000,$0.470,$0.470,$0.470,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,Inmate Debit,false,7756845670,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,Traditional Collect,true,6025424331,$0.000,$0.470,$0.470,$0.470,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,Traditional Collect,false,7756845670,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,Voicemail,true,6025424331,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AZ,1598737928085,YUMA COUNTY JUVENILE JUSTICE CENTER,Voicemail,false,7756845670,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
