state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,AdvancedConnect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,AdvancedConnect,false,4024712244,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,Direct Bill,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,Direct Bill,false,4024712244,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,Inmate Debit,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,Inmate Debit,false,4024712244,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,Traditional Collect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,Traditional Collect,false,4024712244,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744407888,DELTA COUNTY CORRECTIONAL FACILITY,Voicemail,false,4024712244,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,AdvancedConnect,false,6144663555,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,Direct Bill,false,6144663555,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,Inmate Debit,false,6144663555,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,Traditional Collect,false,6144663555,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744412270,DELTA COUNTY JAIL,Voicemail,false,6144663555,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,AdvancedConnect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,AdvancedConnect,false,5016822345,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,Direct Bill,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,Direct Bill,false,5016822345,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,Inmate Debit,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,Inmate Debit,false,5016822345,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,Traditional Collect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,Traditional Collect,false,5016822345,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744416323,DETROIT MADISON CENTER,Voicemail,false,5016822345,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$3.910,$0.370,$3.910,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,AdvancedConnect,false,6032712121,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$3.910,$0.370,$3.910,false,null,$0.000
